EmployeeID,EmployeeName,FirstName,LastName,PayRate,HoursWorked,Fico,Exemptions,HireDate,Gender,DateEntered,IsPasswordReset,Password
8542,Sandy Duke,Sandy ,Duke,23.6700,24.7500,23.8400,1,05-17-2003,M,12-03-2009,0,5dsgoPQ8Hh
8543,Jaime Mercer,Jaime ,Mercer,17.0300,32.0000,0.4800,3,08-21-2007,F,12-03-2009,0,0VBgNscKwT
8544,Lindsey Butler,Lindsey ,Butler,15.7300,35.7100,34.5400,3,03-15-2003,F,12-03-2009,0,Ps5w5n9eh2
8545,Phyllis Kerr,Phyllis ,Kerr,10.5700,31.1400,1.1500,3,09-14-2005,F,12-03-2009,0,NQrotbEeaH
8546,Jamie Duncan,Jamie ,Duncan,16.6300,44.1400,23.8500,3,02-23-2002,F,12-03-2009,1,b5OFaXfhcu
8547,Kristin Hahn,Kristin ,Hahn,12.5300,46.1400,7.4800,3,01-04-2004,F,12-03-2009,1,zmpZJDuWaP
8548,Mack Spears,Mack ,Spears,13.5000,57.7500,9.2700,0,12-22-2002,M,12-03-2009,0,kFsguJhMoE
8549,Norbert Dennis,Norbert ,Dennis,20.5000,61.9900,15.6800,4,07-10-2004,M,12-03-2009,1,ZrmRyCeNqQ
8550,Lenora Calhoun,Lenora ,Calhoun,10.3300,33.1500,7.7000,2,10-09-2006,F,12-03-2009,1,rDWfMSOhEa
8551,Cary Evans,Cary ,Evans,21.1900,43.6000,39.0900,2,06-14-2005,M,12-03-2009,1,oMs8zCdcWx
8552,Donny Walker,Donny ,Walker,15.5200,23.8800,31.9300,2,06-13-2002,M,12-03-2009,0,GAWm5foGXw
8553,Wyatt Atkins,Wyatt ,Atkins,10.0000,39.0000,47.2000,2,10-22-2007,M,12-03-2009,1,6z41UqHJ0U
8554,Matilda Blanchard,Matilda ,Blanchard,14.8300,54.7400,9.0200,0,01-15-2007,F,12-03-2009,1,Pf0h0ovaJR
8555,Saundra Gilbert,Saundra ,Gilbert,10.5700,34.6300,25.0100,3,07-26-2003,F,12-03-2009,0,zNWJoXlZsr
8556,Darius Hansen,Darius ,Hansen,15.3000,18.5900,10.5100,0,09-13-2007,M,12-03-2009,1,lt41KPK7K9
8557,Lena Olsen,Lena ,Olsen,11.8700,14.5000,25.3100,1,06-21-2005,F,12-03-2009,1,JpJ3K7L9oK
8558,Zachery May,Zachery ,May,13.5500,24.4400,8.5600,4,07-30-2006,M,12-03-2009,0,WeKlOEJfxU
8559,Sheila Newton,Sheila ,Newton,10.6100,29.6800,29.8700,2,10-13-2009,F,12-03-2009,1,1jo1Sg4e90
8560,Kelley Bass,Kelley ,Bass,10.8000,46.1900,37.4600,3,03-23-2001,F,12-03-2009,0,PwX0YpLcFd
8561,Lacy Mack,Lacy ,Mack,10.7300,26.2400,11.5600,4,06-16-2004,F,12-03-2009,0,L7DdREKuHN
8562,Clement Ayers,Clement ,Ayers,25.1000,24.2100,20.0100,1,11-17-2005,M,12-03-2009,0,ThsQKjT5nw
8563,Jeanne Williamson,Jeanne ,Williamson,22.5100,54.0800,33.2300,3,07-04-2008,F,12-03-2009,1,DXNHefaeNw
8564,Antwan Solis,Antwan ,Solis,13.6300,33.4400,40.7900,4,12-01-2002,M,12-03-2009,1,yCKKbGL7zC
8565,Jackie Saunders,Jackie ,Saunders,17.5600,30.5800,1.3300,1,05-29-2002,M,12-03-2009,1,iIWo2GXxeC
8566,Darwin Mcmahon,Darwin ,Mcmahon,13.9800,11.7800,41.4800,3,10-06-2000,M,12-03-2009,1,ZbnHz7dlDR
8567,Stan Rush,Stan ,Rush,19.2100,46.0700,28.3200,2,09-23-2008,M,12-03-2009,0,PfK7zcNkOT
8568,Damian Martin,Damian ,Martin,15.2200,28.7800,32.4000,1,11-29-2008,M,12-03-2009,1,gt4vvTt8TO
8569,Ophelia Riley,Ophelia ,Riley,16.3200,36.2100,31.8800,1,07-17-2001,F,12-03-2009,0,ToDIZvTPCT
8570,Archie Ramsey,Archie ,Ramsey,18.6000,11.1800,45.4800,4,12-13-2004,M,12-03-2009,0,xytzgv0pRH
8571,Danial Rojas,Danial ,Rojas,16.2800,28.6500,29.3600,2,09-26-2006,M,12-03-2009,1,LBzpKwFK7r
8572,Lynne Riddle,Lynne ,Riddle,18.4600,19.6000,25.5000,1,04-30-2006,F,12-03-2009,0,yxySELMXUH
8573,Letha Simon,Letha ,Simon,18.8800,20.7100,48.0600,3,11-19-2009,F,12-03-2009,1,dF6iTfqsTG
8574,Brady Mcknight,Brady ,Mcknight,16.3000,54.4000,13.2400,4,11-24-2007,M,12-03-2009,1,wfSOpIzonG
8575,Suzette Webb,Suzette ,Webb,16.9400,12.3300,11.4600,4,12-09-1999,F,12-03-2009,0,CNpOybstv8
8576,Lara Glover,Lara ,Glover,12.6000,22.8400,6.9800,2,08-10-2000,F,12-03-2009,1,AHnGFmqKFf
8577,Mary Kaufman,Mary ,Kaufman,12.1200,30.5000,43.2300,0,10-23-2008,M,12-03-2009,1,3tJVrc73iG
8578,Wendi Stone,Wendi ,Stone,16.1000,41.3300,22.4200,4,08-27-2006,F,12-03-2009,1,tXlzrqjYfi
8579,Emma Moran,Emma ,Moran,19.0900,26.0500,39.9600,0,08-10-2000,F,12-03-2009,1,5hmqk4wxmL
8580,Claudette Espinoza,Claudette ,Espinoza,18.2600,31.6000,45.2000,2,02-09-2005,F,12-03-2009,1,Kla4N8kVJO
8581,Clark Dean,Clark ,Dean,12.1900,36.8900,2.8500,4,04-14-2005,M,12-03-2009,1,lfpZXqcEPy
8582,Shirley Welch,Shirley ,Welch,16.1200,45.8200,32.5800,1,11-30-2005,F,12-03-2009,0,w1MG96dLhU
8583,Lenora Rush,Lenora ,Rush,11.8000,59.7800,29.8700,4,11-02-2005,F,12-03-2009,0,38kEmMQlOP
8584,Sean Floyd,Sean ,Floyd,11.2800,32.8800,13.9400,3,07-29-2000,M,12-03-2009,1,w31WJK2yQv
8585,Clair Houston,Clair ,Houston,10.6200,39.9700,47.3700,0,08-30-2009,M,12-03-2009,1,m5zdtdVbNy
8586,Norv Lamb,Norv ,Lamb,28.4600,32.2500,6.6500,1,08-22-2000,M,12-03-2009,0,LqUnEw2e0G
8587,Lora Haney,Lora ,Haney,18.0500,46.1600,6.2500,4,09-03-2003,F,12-03-2009,1,WVVkpLg4Xw
8588,Marina Wilcox,Marina ,Wilcox,19.5700,30.6100,41.0600,2,11-22-2008,F,12-03-2009,1,mvIJ4kdqmQ
8589,Arthur Moran,Arthur ,Moran,11.8800,60.4200,26.9100,0,12-10-2006,M,12-03-2009,1,ZcaFgJ8A3N
8590,Bradley Munoz,Bradley ,Munoz,13.6500,23.9500,11.6500,3,06-21-2002,M,12-03-2009,1,AUMlKLf3N4
8591,Lola Ponce,Lola ,Ponce,10.7800,33.6700,5.1400,3,11-21-2007,F,12-03-2009,1,yYqBYwLv2M
8592,Wilfred Page,Wilfred ,Page,13.1000,45.5100,39.4700,2,07-24-2002,M,12-03-2009,0,OEZE8sbsHF
8593,Marjorie Dillon,Marjorie ,Dillon,16.8100,23.7200,48.8300,4,06-26-2000,F,12-03-2009,1,PNN1srKyKS
8594,Erma Hart,Erma ,Hart,15.1400,25.3500,30.9100,1,06-14-2008,F,12-03-2009,0,48XeELOfC8
8595,Larry Collins,Larry ,Collins,12.1600,62.1000,31.2600,1,07-29-2000,M,12-03-2009,1,cUHdEROl74
8596,Donnie Olson,Donnie ,Olson,19.5800,40.0300,32.9000,0,03-14-2007,M,12-03-2009,1,NANGwhFHpZ
8597,Victor Shepard,Victor ,Shepard,17.1700,49.9100,17.5200,1,06-10-2007,M,12-03-2009,0,3RhuNj9qVc
8598,Rickie Wheeler,Rickie ,Wheeler,26.9100,15.6900,1.2700,3,11-24-2005,M,12-03-2009,0,vZiFfMrsWB
8599,Margarita Anthony,Margarita ,Anthony,14.0200,29.2400,15.8500,2,12-04-2003,F,12-03-2009,1,1zbKDI6ghf
8600,Diann Glover,Diann ,Glover,14.2000,55.1400,12.4200,3,02-20-2002,F,12-03-2009,1,bCXhW86r6I
8601,Pasquale King,Pasquale ,King,14.9000,20.7800,2.6100,1,04-17-2009,M,12-03-2009,1,UAPHXoMC53
8602,Erik Valentine,Erik ,Valentine,10.5300,37.4300,16.8700,2,04-25-2004,M,12-03-2009,1,aq7z2VB1F8
8603,Melanie Parker,Melanie ,Parker,10.9100,22.2400,11.6300,2,02-12-2008,F,12-03-2009,0,4U03M0HfJt
8604,Justine Ball,Justine ,Ball,23.1600,25.9200,11.0300,3,09-23-2009,F,12-03-2009,0,evrSQbekeF
8605,Lindsey Wade,Lindsey ,Wade,18.3800,26.9500,24.5500,4,09-22-2006,M,12-03-2009,0,keSbPFa18f
8606,Pansy Estes,Pansy ,Estes,28.4800,31.9100,38.9900,4,07-20-2005,F,12-03-2009,0,66PZSMpN91
8607,Ed Petersen,Ed ,Petersen,19.8900,69.6300,41.8600,0,01-19-2003,M,12-03-2009,1,0SvAPLXRzh
8608,Serena Wu,Serena ,Wu,16.4400,26.6900,19.2700,3,07-10-2002,F,12-03-2009,0,C2cVxEoQUy
8609,Gertrude Lloyd,Gertrude ,Lloyd,12.1000,42.1200,19.3200,4,07-04-2005,F,12-03-2009,1,xVHvaJceCf
8610,Eleanor Mitchell,Eleanor ,Mitchell,13.4200,35.0900,29.4800,3,05-06-2004,F,12-03-2009,0,tALjVbR1Da
8611,Terry Mathews,Terry ,Mathews,15.7200,48.6000,27.9700,1,03-02-2003,M,12-03-2009,0,rl3lRZ7pEe
8612,Wade Henson,Wade ,Henson,14.0400,52.8700,30.3800,3,09-28-2002,M,12-03-2009,1,bCARkoK1SJ
8613,Beverley Dudley,Beverley ,Dudley,25.5000,46.6700,19.8400,1,09-26-2009,F,12-03-2009,0,Lf1yqNPar3
8614,Liza Bishop,Liza ,Bishop,10.7400,41.6700,3.3800,1,05-11-2003,F,12-03-2009,1,od1zPUhEW8
8615,Ivory Crosby,Ivory ,Crosby,26.9700,36.8400,22.2500,2,10-13-2009,M,12-03-2009,1,eQfjti9pSF
8616,Kelvin Gonzalez,Kelvin ,Gonzalez,15.8200,46.0900,0.1900,0,11-08-2007,M,12-03-2009,1,Z1mrcJQvIy
8617,Sarah Blackwell,Sarah ,Blackwell,12.8300,31.7800,29.6400,2,06-16-2008,F,12-03-2009,0,BeTN4NmaiM
8618,Clyde Arnold,Clyde ,Arnold,11.4200,23.7800,46.4800,2,08-30-2003,M,12-03-2009,1,k4FDUuABzs
8619,Emile Bradley,Emile ,Bradley,17.6600,19.7300,15.4900,1,08-16-2007,M,12-03-2009,0,IYBFCBdiWQ
8620,Carlos Goodwin,Carlos ,Goodwin,13.9500,29.5700,12.4200,3,02-11-2007,M,12-03-2009,1,M4ZUHawcqY
8621,Christa Mcconnell,Christa ,Mcconnell,10.5500,20.4600,39.5300,1,02-28-2006,F,12-03-2009,1,0thowGbsY9
8622,Kaye Haney,Kaye ,Haney,17.5300,67.0200,44.9100,0,07-21-2007,F,12-03-2009,1,U8LCfn5pSI
8623,Gerardo Andrade,Gerardo ,Andrade,13.1000,31.9500,42.6700,1,03-11-2007,M,12-03-2009,1,aogrljY29X
8624,Rebekah Solomon,Rebekah ,Solomon,11.4700,47.8400,16.5500,1,03-02-2002,F,12-03-2009,1,Y3jsJwEZw6
8625,Jenna Cantrell,Jenna ,Cantrell,19.6700,24.8200,26.1900,3,05-16-2003,F,12-03-2009,1,Fi3pSVY0Gu
8626,Lynn English,Lynn ,English,12.3300,19.6200,38.1900,3,09-24-2000,M,12-03-2009,1,TIDvajrclH
8627,Anastasia Carrillo,Anastasia ,Carrillo,11.0600,33.9900,14.4600,3,05-31-2000,F,12-03-2009,1,ehBPe5cmvm
8628,Kara Mcbride,Kara ,Mcbride,26.2600,30.2200,42.4000,2,02-22-2005,F,12-03-2009,0,DfZtlYBEZq
8629,Jeff Liu,Jeff ,Liu,29.0700,47.8700,43.5700,2,03-26-2009,M,12-03-2009,0,2WqfxVVSir
8630,Ned Howard,Ned ,Howard,14.6600,17.3200,30.6800,0,12-17-2004,M,12-03-2009,1,g20dbIEs5K
8631,Gale English,Gale ,English,17.7100,48.6600,43.4300,3,12-28-2000,F,12-03-2009,1,pIQadd4Xeg
8632,Kerry Arroyo,Kerry ,Arroyo,15.2200,35.6900,48.1500,2,06-14-2006,F,12-03-2009,1,wQKPLBr5y5
8633,Marcy Black,Marcy ,Black,14.6700,37.7800,23.9100,2,09-19-2003,F,12-03-2009,0,DSSlB37J8k
8634,Mattie Faulkner,Mattie ,Faulkner,17.9000,37.8500,34.0400,3,06-22-2008,F,12-03-2009,1,1P84vK57hz
8635,Edmund Norris,Edmund ,Norris,14.5500,38.1400,47.1900,1,04-04-2005,M,12-03-2009,1,9aXIQFUtzV
8636,Wilbert Frank,Wilbert ,Frank,28.6400,17.8700,48.7900,3,12-29-2004,M,12-03-2009,1,ty56HNdtwW
8637,Connie Rollins,Connie ,Rollins,24.4300,17.9200,35.2600,3,02-24-2005,F,12-03-2009,1,JiU9dIwenm
8638,Rachelle Cohen,Rachelle ,Cohen,13.5200,44.4600,30.5600,2,10-17-2007,F,12-03-2009,1,7BffxmWbhl
8639,Vance Schwartz,Vance ,Schwartz,19.0200,44.3900,16.7000,1,12-11-2007,M,12-03-2009,0,b2hhMi5Mtj
8640,Wilfred Castillo,Wilfred ,Castillo,10.9800,60.3100,29.2200,3,04-17-2002,M,12-03-2009,1,fKAG4OV6p5
8641,Shelton Gallegos,Shelton ,Gallegos,19.0500,37.9900,21.9700,1,05-17-2004,M,12-03-2009,1,afX3zZ1LtU
8642,Patrica Meyer,Patrica ,Meyer,14.5000,37.5800,43.9000,3,12-08-1999,F,12-03-2009,0,2ffqmmDRas
8643,Shannon Singh,Shannon ,Singh,12.7300,30.2600,37.7100,2,01-30-2001,M,12-03-2009,1,ZXdddBtVVJ
8644,Nathaniel Wiggins,Nathaniel ,Wiggins,14.9900,19.5800,49.9100,2,03-27-2009,M,12-03-2009,1,vzgKYRToNW
8645,Blanca Hernandez,Blanca ,Hernandez,13.8800,44.6700,37.2500,3,12-10-2007,F,12-03-2009,1,dvO0IRiGEK
8646,Alfonso Boone,Alfonso ,Boone,27.2700,40.3800,47.3200,4,02-04-2006,M,12-03-2009,1,gdOLVN8MZF
8647,Lynn Bray,Lynn ,Bray,15.3600,53.7300,9.3100,3,07-31-2004,M,12-03-2009,0,lipgRYevKm
8648,Frankie Sanders,Frankie ,Sanders,24.1900,32.5200,33.7100,4,09-04-2008,M,12-03-2009,1,jlQLP52IDR
8649,Levar Yoder,Levar ,Yoder,14.4800,51.7600,7.9800,1,11-17-2001,M,12-03-2009,1,DLEIQThzpt
8650,Millard Henson,Millard ,Henson,10.3100,34.6600,28.9500,4,06-25-2008,M,12-03-2009,1,2hsDVzxV5n
8651,Jerry Stewart,Jerry ,Stewart,18.5600,19.6500,47.8400,3,09-12-2009,M,12-03-2009,0,T1dhf9wcGY
8652,Theodore Vargas,Theodore ,Vargas,19.0100,33.8200,45.6000,3,11-19-2007,M,12-03-2009,0,QhFYk4UrEU
8653,Maria Sharp,Maria ,Sharp,18.8100,30.0700,48.6000,1,07-29-2001,F,12-03-2009,0,klJurvEx3h
8654,Leona Odom,Leona ,Odom,14.9000,26.4100,8.2000,0,12-07-1999,F,12-03-2009,1,ITOUz9jPAZ
8655,Anne Pratt,Anne ,Pratt,15.8200,31.2600,27.6900,1,07-27-2008,F,12-03-2009,0,RHgQ0ZWYge
8656,Winfred Griffin,Winfred ,Griffin,15.7700,25.7700,16.4200,3,03-05-2004,M,12-03-2009,1,yon8Dzd8Ni
8657,Shelby Stark,Shelby ,Stark,19.6100,43.5500,0.0000,3,04-10-2004,F,12-03-2009,0,jVSfGfEbX5
8658,Erma Sanders,Erma ,Sanders,25.4900,49.9100,31.8500,2,01-11-2006,F,12-03-2009,1,R5EmrFLvRW
8659,Nelda Hull,Nelda ,Hull,17.8000,41.4800,46.0400,4,10-07-2000,F,12-03-2009,0,d5w40zldau
8660,Jack Parks,Jack ,Parks,17.0800,35.1200,16.7500,2,12-27-2001,M,12-03-2009,0,MMu56S4tww
8661,Ramon Strong,Ramon ,Strong,15.6600,25.1900,44.0300,4,05-23-2003,M,12-03-2009,1,PnXMxRJfnN
8662,Diego Monroe,Diego ,Monroe,25.0600,42.1700,48.9300,3,11-22-2003,M,12-03-2009,1,NNIPiJ7YV2
8663,Nickolas Jarvis,Nickolas ,Jarvis,12.6600,63.1500,12.1000,3,01-01-2002,M,12-03-2009,0,yUXoyv7EvI
8664,Reuben Flores,Reuben ,Flores,19.7000,54.9700,25.3100,2,06-26-2006,M,12-03-2009,1,3vkE95DQKS
8665,Leo Lawrence,Leo ,Lawrence,26.1300,44.3800,5.6400,4,07-13-2001,M,12-03-2009,1,BrxF9GVSXG
8666,Alissa Branch,Alissa ,Branch,18.0600,22.4800,48.5700,4,10-07-2001,F,12-03-2009,1,VJ5vtM2BsC
8667,Miranda Ho,Miranda ,Ho,27.1000,54.3200,22.8000,4,07-15-2008,F,12-03-2009,1,Gy3YlWyaSr
8668,Marco Pearson,Marco ,Pearson,17.9600,18.4100,25.3000,1,06-09-2005,M,12-03-2009,1,XIBd8hXLtM
8669,Essie Rivas,Essie ,Rivas,21.6900,47.9800,23.9200,1,08-14-2004,F,12-03-2009,0,SOS8nricwM
8670,Autumn Bradley,Autumn ,Bradley,13.5700,55.6700,42.9400,3,09-08-2007,F,12-03-2009,0,ToDyz6ZZIZ
8671,Fran Carey,Fran ,Carey,20.5600,25.4100,6.2800,3,08-22-2009,F,12-03-2009,0,jVepzBVkpX
8672,Igor Campbell,Igor ,Campbell,22.5800,61.1000,11.5700,4,12-20-2008,M,12-03-2009,0,MoI8yCyeHT
8673,Madeline Hays,Madeline ,Hays,19.8100,20.5800,7.3000,4,10-15-2002,F,12-03-2009,0,TSfMLuqNPH
8674,Freeman Oconnor,Freeman ,Oconnor,19.7800,12.6900,41.3400,3,08-08-2009,M,12-03-2009,1,jiLIIj2oNa
8675,Francis Grant,Francis ,Grant,16.0100,34.0300,7.6900,4,05-21-2003,M,12-03-2009,1,4wBW9f8mDG
8676,Robert Alvarado,Robert ,Alvarado,15.5700,35.9600,38.3200,1,11-29-2008,M,12-03-2009,1,5pyhIJTigl
8677,Derrick Galvan,Derrick ,Galvan,12.4800,34.1500,13.1400,3,12-14-2007,M,12-03-2009,1,65nhKdQKpU
8678,Joaquin Jefferson,Joaquin ,Jefferson,15.9800,11.2400,8.2100,0,04-03-2005,M,12-03-2009,1,TNhxoLy8Qm
8679,Marilyn Meza,Marilyn ,Meza,17.4900,20.6100,0.6100,3,10-08-2000,F,12-03-2009,0,ynfu1zqW58
8680,Murray Boyd,Murray ,Boyd,18.5100,26.6100,28.0100,1,08-02-2009,M,12-03-2009,1,SRIfk3vmi2
8681,Eliza Pearson,Eliza ,Pearson,17.7300,32.3300,33.6000,1,04-29-2003,F,12-03-2009,1,kCyWfnX2st
8682,Ladonna Woodward,Ladonna ,Woodward,12.9400,37.4200,28.3700,4,04-10-2000,F,12-03-2009,1,TlVNEtFHpD
8683,Natalia Blackburn,Natalia ,Blackburn,17.1700,24.1400,19.2600,2,09-11-2002,F,12-03-2009,1,vfWtcPOOyG
8684,Raymond Briggs,Raymond ,Briggs,16.1500,28.2500,41.6100,2,03-11-2005,M,12-03-2009,0,Vn39056uyF
8685,Therese James,Therese ,James,17.0500,30.3800,14.5300,0,12-27-2008,F,12-03-2009,0,zl543B49JB
8686,Patrica Dunn,Patrica ,Dunn,11.8800,20.0300,14.2800,2,01-20-2000,F,12-03-2009,1,oVBh1EJKdR
8687,Petra Santiago,Petra ,Santiago,24.7700,43.1300,37.7500,3,09-13-2008,F,12-03-2009,1,qEAMX1fzSZ
8688,Stan Hudson,Stan ,Hudson,10.4000,34.0900,17.3800,1,12-23-2001,M,12-03-2009,1,CLx13hFnsw
8689,Lucia Sharp,Lucia ,Sharp,15.2900,36.5700,7.4400,4,01-29-2004,F,12-03-2009,0,owGtbn0dLV
8690,Emory Camacho,Emory ,Camacho,13.5600,23.9200,6.9200,3,02-15-2008,M,12-03-2009,1,v7v41Hud0o
8691,Adam Mcconnell,Adam ,Mcconnell,18.6800,40.0400,14.4800,1,12-04-2001,M,12-03-2009,1,i5sqR8Vr6g
8692,Tasha Kennedy,Tasha ,Kennedy,25.7400,45.0900,35.3000,2,08-06-2000,F,12-03-2009,1,mQeTKNxoRM
8693,Charmaine Hull,Charmaine ,Hull,29.4500,29.3100,6.3200,1,08-06-2009,F,12-03-2009,0,BrH9h6iIMc
8694,Bradley Ortiz,Bradley ,Ortiz,11.3700,30.7600,17.5600,1,03-20-2002,M,12-03-2009,1,nqVUbgu6SG
8695,Junior Mendez,Junior ,Mendez,10.9200,31.5400,36.4800,3,06-16-2007,M,12-03-2009,1,YZnnm11yQz
8696,Amos Durham,Amos ,Durham,12.1400,39.5100,37.6000,1,12-21-2008,M,12-03-2009,0,wxZJXKgXox
8697,Marianne Holt,Marianne ,Holt,22.3500,33.1400,33.5400,4,04-20-2009,F,12-03-2009,1,ulWpeYAjDk
8698,Quincy Horton,Quincy ,Horton,19.6800,30.5600,30.3700,2,07-21-2005,M,12-03-2009,1,ed00X9EL8l
8699,Jean Holloway,Jean ,Holloway,26.7200,33.1600,14.8600,1,01-29-2004,F,12-03-2009,1,pftDW8vRcd
8700,Billy White,Billy ,White,25.5500,26.0300,44.3500,3,07-10-2000,M,12-03-2009,0,Wdm4d2UzGd
8701,Alfred Randolph,Alfred ,Randolph,23.0500,33.3000,27.1000,4,03-03-2009,M,12-03-2009,1,AcD0WOHvCQ
8702,Geneva Villarreal,Geneva ,Villarreal,11.2300,28.6400,8.9300,3,08-26-2004,F,12-03-2009,0,xqiUjQJsJy
8703,Jeremy Ruiz,Jeremy ,Ruiz,11.7400,38.5400,32.2200,1,04-29-2000,M,12-03-2009,0,04PnzIAcBq
8704,Charity Cannon,Charity ,Cannon,12.1900,55.0900,20.3600,2,10-03-2005,F,12-03-2009,1,iIG67fZQt4
8705,Jaime Erickson,Jaime ,Erickson,13.2000,28.3700,40.5900,3,06-02-2003,M,12-03-2009,1,lRDgKW2Ocx
8706,Bettie Dickerson,Bettie ,Dickerson,10.4000,36.8000,11.3600,2,02-24-2008,F,12-03-2009,1,xpYFQficLH
8707,Lacy Patrick,Lacy ,Patrick,23.3100,40.7900,12.0200,0,05-25-2000,F,12-03-2009,0,pzZ2ZQcbBo
8708,Marcel Case,Marcel ,Case,16.6900,53.2300,25.3900,2,01-08-2003,M,12-03-2009,0,yK4QSQ0Csq
8709,Benita Lee,Benita ,Lee,12.7300,23.8100,14.8100,3,05-29-2002,F,12-03-2009,0,S2rOqXHosl
8710,Jeffry Holmes,Jeffry ,Holmes,15.1000,36.4900,6.3000,4,04-27-2005,M,12-03-2009,1,f0hy2CCTXg
8711,Jacqueline Massey,Jacqueline ,Massey,29.9500,31.0100,9.6700,2,12-05-2007,F,12-03-2009,0,tT0GZ3J7BO
8712,Melba Mcguire,Melba ,Mcguire,19.9900,45.9400,37.8000,1,09-26-2007,F,12-03-2009,0,mktCAlVNBL
8713,Merlin Wu,Merlin ,Wu,29.6100,30.8900,37.9100,3,12-15-1999,M,12-03-2009,0,yLD0w2gPZD
8714,Petra Olson,Petra ,Olson,23.8400,21.5600,31.5200,3,03-13-2003,F,12-03-2009,1,A0q7rhzj5c
8715,Harvey Salazar,Harvey ,Salazar,11.2700,57.1200,16.3900,3,06-17-2009,M,12-03-2009,0,Vole2K1UKr
8716,Ernesto Moran,Ernesto ,Moran,29.2400,47.6700,12.3200,2,09-03-2007,M,12-03-2009,1,dPbtnDe1uu
8717,Gabrielle Macias,Gabrielle ,Macias,19.6800,48.4000,11.2300,2,09-05-2006,F,12-03-2009,0,rlrH6VBdD1
8718,Troy Hanson,Troy ,Hanson,17.9400,32.8300,0.8300,1,06-30-2003,M,12-03-2009,1,53x0vL4Tvm
8719,Dewey George,Dewey ,George,12.8000,31.1700,39.5000,1,07-06-2001,M,12-03-2009,1,zvYYc1Ajcx
8720,Miranda Barron,Miranda ,Barron,14.2100,16.2100,49.4700,3,07-21-2003,F,12-03-2009,1,pAqFhEBSQq
8721,Mauricio Mcclain,Mauricio ,Mcclain,29.6100,31.5700,42.9700,2,04-29-2005,M,12-03-2009,1,cAcDiu3h9i
8722,Armand Buckley,Armand ,Buckley,23.0200,57.9900,43.7600,0,09-02-2003,M,12-03-2009,0,mw3k90Mkxr
8723,Alejandra Clayton,Alejandra ,Clayton,14.1000,19.3900,4.9900,3,10-03-2005,F,12-03-2009,1,WNpfyZgFTt
8724,Cathleen Sawyer,Cathleen ,Sawyer,19.6600,16.2000,32.6800,4,03-27-2008,F,12-03-2009,0,wpYq40CpGP
8725,Ora Macias,Ora ,Macias,20.1500,20.3100,10.9800,0,06-14-2003,F,12-03-2009,0,r1H684RUKu
8726,Landon Clements,Landon ,Clements,17.7900,64.7400,13.4000,3,02-27-2006,M,12-03-2009,1,T6rFjF4z9O
8727,Alexandria Cordova,Alexandria ,Cordova,10.6200,12.8300,26.4000,1,08-06-2008,F,12-03-2009,1,FK7WpTgkhp
8728,Clarissa Novak,Clarissa ,Novak,16.2900,36.1100,9.9000,3,06-19-2008,F,12-03-2009,1,MCTh3ZDqlZ
8729,Lewis Arnold,Lewis ,Arnold,14.4700,36.1300,20.7500,3,02-11-2002,M,12-03-2009,1,cnpd2y8En3
8730,Roderick Kramer,Roderick ,Kramer,16.8200,25.9000,32.9000,1,06-29-2000,M,12-03-2009,0,EekImdDjwx
8731,Lupe Moran,Lupe ,Moran,24.4800,29.9400,42.3700,1,08-02-2007,F,12-03-2009,1,ALqAD8BFwH
8732,Lynne Rivera,Lynne ,Rivera,25.0700,32.0900,1.1700,0,02-04-2009,F,12-03-2009,0,PbzzpktjO9
8733,Callie Mccullough,Callie ,Mccullough,29.6400,37.0400,37.8600,3,07-03-2007,F,12-03-2009,1,xqN8jMWRqz
8734,Vern May,Vern ,May,12.8600,37.1700,44.1100,1,06-21-2004,M,12-03-2009,0,rjo9PaYKue
8735,Victor English,Victor ,English,14.2100,34.8800,7.6900,3,10-05-2001,M,12-03-2009,1,4Lb6ZY1hDx
8736,Amber Mendoza,Amber ,Mendoza,21.9900,43.1100,7.3500,1,07-27-2002,F,12-03-2009,1,jq3Dnauit9
8737,Merle Houston,Merle ,Houston,18.2300,43.4300,14.7100,3,12-07-2003,F,12-03-2009,1,gNBJhYgTIt
8738,Jocelyn Nash,Jocelyn ,Nash,12.5800,38.4600,10.8600,3,07-20-2009,F,12-03-2009,1,pSUmhMZpIc
8739,Brandi Suarez,Brandi ,Suarez,17.2400,34.1100,5.7100,2,03-07-2005,F,12-03-2009,0,3Rd7vKDOWT
8740,Latoya Forbes,Latoya ,Forbes,10.5800,45.6200,17.0900,1,11-17-2003,F,12-03-2009,1,8e3E0OT5bU
8741,Al Chen,Al ,Chen,12.7100,33.6600,10.2800,0,10-01-2006,M,12-03-2009,1,dsvvMcNwfc
8742,Tyler Morse,Tyler ,Morse,16.7000,24.0000,20.1400,2,05-03-2009,M,12-03-2009,1,K7zkaIADXN
8743,Katheryn Price,Katheryn ,Price,19.5700,20.5600,41.7900,4,12-05-2006,F,12-03-2009,0,iga0DprjFM
8744,Kareem Knight,Kareem ,Knight,13.0400,14.6100,31.4400,1,08-29-2009,M,12-03-2009,1,SPQi2HI0V5
8745,Rex Barron,Rex ,Barron,13.4400,46.8200,24.0100,3,10-20-2007,M,12-03-2009,1,5DK0adRDz5
8746,Issac Alvarez,Issac ,Alvarez,18.7700,12.4200,12.6900,1,08-11-2006,M,12-03-2009,0,A9v7Y9WVkM
